POJO.Pokemon{id=1, name='Bulbasaur', total='318', hp='45', attack='49', defence='49', spAtk='65', spDef='65', speed='45', type='Grass Poison'}
POJO.Pokemon{id=659, name='Bunnelby', total='237', hp='38', attack='36', defence='38', spAtk='32', spDef='36', speed='57', type='Normal'}
POJO.Pokemon{id=660, name='Diggersby', total='423', hp='85', attack='56', defence='77', spAtk='50', spDef='77', speed='78', type='Normal Ground'}
POJO.Pokemon{id=661, name='Fletchling', total='278', hp='45', attack='50', defence='43', spAtk='40', spDef='38', speed='62', type='Normal Flying'}
POJO.Pokemon{id=662, name='Fletchinder', total='382', hp='62', attack='73', defence='55', spAtk='56', spDef='52', speed='84', type='Fire Flying'}
POJO.Pokemon{id=663, name='Talonflame', total='499', hp='78', attack='81', defence='71', spAtk='74', spDef='69', speed='126', type='Fire Flying'}
POJO.Pokemon{id=664, name='Scatterbug', total='200', hp='38', attack='35', defence='40', spAtk='27', spDef='25', speed='35', type='Bug'}
POJO.Pokemon{id=665, name='Spewpa', total='213', hp='45', attack='22', defence='60', spAtk='27', spDef='30', speed='29', type='Bug'}
POJO.Pokemon{id=666, name='Vivillon', total='411', hp='80', attack='52', defence='50', spAtk='90', spDef='50', speed='89', type='Bug Flying'}
POJO.Pokemon{id=667, name='Litleo', total='369', hp='62', attack='50', defence='58', spAtk='73', spDef='54', speed='72', type='Fire Normal'}
POJO.Pokemon{id=668, name='Pyroar', total='507', hp='86', attack='68', defence='72', spAtk='10', spDef=' 6', speed=' 106', type='Fire Normal'}
POJO.Pokemon{id=669, name='Flabébé', total='303', hp='44', attack='38', defence='39', spAtk='61', spDef='79', speed='42', type='Fairy'}
POJO.Pokemon{id=670, name='Floette', total='371', hp='54', attack='45', defence='47', spAtk='75', spDef='98', speed='52', type='Fairy'}
POJO.Pokemon{id=671, name='Florges', total='552', hp='78', attack='65', defence='68', spAtk='11', spDef=' 1', speed='4 75', type='Fairy'}
POJO.Pokemon{id=672, name='Skiddo', total='350', hp='66', attack='65', defence='48', spAtk='62', spDef='57', speed='52', type='Grass'}
POJO.Pokemon{id=673, name='Gogoat', total='531', hp='12', attack=' 1', defence='0 ', spAtk='2 ', spDef='7 ', speed='1 68', type='Grass'}
POJO.Pokemon{id=674, name='Pancham', total='348', hp='67', attack='82', defence='62', spAtk='46', spDef='48', speed='43', type='Fighting'}
POJO.Pokemon{id=675, name='Pangoro', total='495', hp='95', attack='12', defence=' 7', spAtk=' 6', spDef=' 7', speed=' 58', type='Fighting Dark'}
POJO.Pokemon{id=676, name='Furfrou', total='472', hp='75', attack='80', defence='60', spAtk='65', spDef='90', speed='102', type='Normal'}
POJO.Pokemon{id=677, name='Espurr', total='355', hp='62', attack='48', defence='54', spAtk='63', spDef='60', speed='68', type='Psychic'}
POJO.Pokemon{id=678, name='Meowstic', total='466', hp='74', attack='48', defence='76', spAtk='83', spDef='81', speed='104', type='Psychic'}
POJO.Pokemon{id=678, name='Meowstic', total='466', hp='74', attack='48', defence='76', spAtk='83', spDef='81', speed='104', type='Psychic'}
POJO.Pokemon{id=679, name='Honedge', total='325', hp='45', attack='80', defence='10', spAtk=' 3', spDef=' 3', speed=' 28', type='Steel Ghost'}
POJO.Pokemon{id=680, name='Doublade', total='448', hp='59', attack='11', defence=' 1', spAtk='0 ', spDef='5 ', speed='9 35', type='Steel Ghost'}
POJO.Pokemon{id=681, name='Aegislash', total='500', hp='60', attack='50', defence='14', spAtk=' 5', spDef=' 1', speed='0 60', type='Steel Ghost'}
POJO.Pokemon{id=681, name='Aegislash', total='500', hp='60', attack='14', defence=' 5', spAtk=' 1', spDef='0 ', speed='0 60', type='Steel Ghost'}
POJO.Pokemon{id=682, name='Spritzee', total='341', hp='78', attack='52', defence='60', spAtk='63', spDef='65', speed='23', type='Fairy'}
POJO.Pokemon{id=683, name='Aromatisse', total='462', hp='10', attack=' 7', defence=' 7', spAtk=' 9', spDef=' 8', speed=' 29', type='Fairy'}
POJO.Pokemon{id=684, name='Swirlix', total='341', hp='62', attack='48', defence='66', spAtk='59', spDef='57', speed='49', type='Fairy'}
POJO.Pokemon{id=685, name='Slurpuff', total='480', hp='82', attack='80', defence='86', spAtk='85', spDef='75', speed='72', type='Fairy'}
POJO.Pokemon{id=686, name='Inkay', total='288', hp='53', attack='54', defence='53', spAtk='37', spDef='46', speed='45', type='Dark Psychic'}
POJO.Pokemon{id=687, name='Malamar', total='482', hp='86', attack='92', defence='88', spAtk='68', spDef='75', speed='73', type='Dark Psychic'}
POJO.Pokemon{id=688, name='Binacle', total='306', hp='42', attack='52', defence='67', spAtk='39', spDef='56', speed='50', type='Rock Water'}
POJO.Pokemon{id=689, name='Barbaracle', total='500', hp='72', attack='10', defence=' 1', spAtk='5 ', spDef='4 ', speed='6 68', type='Rock Water'}
POJO.Pokemon{id=690, name='Skrelp', total='320', hp='50', attack='60', defence='60', spAtk='60', spDef='60', speed='30', type='Poison Water'}
POJO.Pokemon{id=691, name='Dragalge', total='494', hp='65', attack='75', defence='90', spAtk='97', spDef='12', speed=' 44', type='Poison Dragon'}
POJO.Pokemon{id=692, name='Clauncher', total='330', hp='50', attack='53', defence='62', spAtk='58', spDef='63', speed='44', type='Water'}
POJO.Pokemon{id=693, name='Clawitzer', total='500', hp='71', attack='73', defence='88', spAtk='12', spDef=' 8', speed=' 59', type='Water'}
POJO.Pokemon{id=694, name='Helioptile', total='289', hp='44', attack='38', defence='33', spAtk='61', spDef='43', speed='70', type='Electric Normal'}
POJO.Pokemon{id=695, name='Heliolisk', total='481', hp='62', attack='55', defence='52', spAtk='10', spDef=' 9', speed=' 109', type='Electric Normal'}
POJO.Pokemon{id=696, name='Tyrunt', total='362', hp='58', attack='89', defence='77', spAtk='45', spDef='45', speed='48', type='Rock Dragon'}
POJO.Pokemon{id=697, name='Tyrantrum', total='521', hp='82', attack='12', defence=' 1', spAtk='9 ', spDef='9 ', speed='9 71', type='Rock Dragon'}
POJO.Pokemon{id=698, name='Amaura', total='362', hp='77', attack='59', defence='50', spAtk='67', spDef='63', speed='46', type='Rock Ice'}
POJO.Pokemon{id=699, name='Aurorus', total='521', hp='12', attack=' 7', defence=' 7', spAtk=' 9', spDef=' 9', speed=' 58', type='Rock Ice'}
POJO.Pokemon{id=700, name='Sylveon', total='525', hp='95', attack='65', defence='65', spAtk='11', spDef=' 1', speed='0 60', type='Fairy'}
POJO.Pokemon{id=701, name='Hawlucha', total='500', hp='78', attack='92', defence='75', spAtk='74', spDef='63', speed='118', type='Fighting Flying'}
POJO.Pokemon{id=702, name='Dedenne', total='431', hp='67', attack='58', defence='57', spAtk='81', spDef='67', speed='101', type='Electric Fairy'}
POJO.Pokemon{id=703, name='Carbink', total='500', hp='50', attack='50', defence='15', spAtk=' 5', spDef=' 1', speed='0 50', type='Rock Fairy'}
POJO.Pokemon{id=704, name='Goomy', total='300', hp='45', attack='50', defence='35', spAtk='55', spDef='75', speed='40', type='Dragon'}
POJO.Pokemon{id=705, name='Sliggoo', total='452', hp='68', attack='75', defence='53', spAtk='83', spDef='11', speed=' 60', type='Dragon'}
POJO.Pokemon{id=706, name='Goodra', total='600', hp='90', attack='10', defence=' 7', spAtk=' 1', spDef='0 ', speed='50 80', type='Dragon'}
POJO.Pokemon{id=707, name='Klefki', total='470', hp='57', attack='80', defence='91', spAtk='80', spDef='87', speed='75', type='Steel Fairy'}
POJO.Pokemon{id=708, name='Phantump', total='309', hp='43', attack='70', defence='48', spAtk='50', spDef='60', speed='38', type='Ghost Grass'}
POJO.Pokemon{id=709, name='Trevenant', total='474', hp='85', attack='11', defence=' 7', spAtk=' 6', spDef=' 8', speed=' 56', type='Ghost Grass'}
POJO.Pokemon{id=710, name='Pumpkaboo', total='335', hp='49', attack='66', defence='70', spAtk='44', spDef='55', speed='51', type='Ghost Grass'}
POJO.Pokemon{id=710, name='Pumpkaboo', total='335', hp='44', attack='66', defence='70', spAtk='44', spDef='55', speed='56', type='Ghost Grass'}
POJO.Pokemon{id=710, name='Pumpkaboo', total='335', hp='54', attack='66', defence='70', spAtk='44', spDef='55', speed='46', type='Ghost Grass'}
POJO.Pokemon{id=710, name='Pumpkaboo', total='335', hp='59', attack='66', defence='70', spAtk='44', spDef='55', speed='41', type='Ghost Grass'}
POJO.Pokemon{id=711, name='Gourgeist', total='494', hp='65', attack='90', defence='12', spAtk=' 5', spDef=' 7', speed=' 84', type='Ghost Grass'}
POJO.Pokemon{id=711, name='Gourgeist', total='494', hp='55', attack='85', defence='12', spAtk=' 5', spDef=' 7', speed=' 99', type='Ghost Grass'}
POJO.Pokemon{id=711, name='Gourgeist', total='494', hp='75', attack='95', defence='12', spAtk=' 5', spDef=' 7', speed=' 69', type='Ghost Grass'}
POJO.Pokemon{id=711, name='Gourgeist', total='494', hp='85', attack='10', defence=' 1', spAtk='2 ', spDef='8 ', speed='5 54', type='Ghost Grass'}
POJO.Pokemon{id=712, name='Bergmite', total='304', hp='55', attack='69', defence='85', spAtk='32', spDef='35', speed='28', type='Ice'}
POJO.Pokemon{id=713, name='Avalugg', total='514', hp='95', attack='11', defence=' 1', spAtk='4 ', spDef='4 ', speed='6 28', type='Ice'}
POJO.Pokemon{id=714, name='Noibat', total='245', hp='40', attack='30', defence='35', spAtk='45', spDef='40', speed='55', type='Flying Dragon'}
POJO.Pokemon{id=715, name='Noivern', total='535', hp='85', attack='70', defence='80', spAtk='97', spDef='80', speed='123', type='Flying Dragon'}
POJO.Pokemon{id=716, name='Xerneas', total='680', hp='12', attack=' 1', defence='1 ', spAtk='5 ', spDef='31', speed='98 99', type='Fairy'}
POJO.Pokemon{id=717, name='Yveltal', total='680', hp='12', attack=' 1', defence='1 ', spAtk='5 ', spDef='31', speed='98 99', type='Dark Flying'}
POJO.Pokemon{id=718, name='Zygarde', total='600', hp='10', attack=' 1', defence='0 ', spAtk='21', spDef='81', speed='95 95', type='Dragon Ground'}
POJO.Pokemon{id=718, name='Zygarde', total='486', hp='54', attack='10', defence=' 7', spAtk=' 6', spDef=' 8', speed=' 115', type='Dragon Ground'}
POJO.Pokemon{id=718, name='Zygarde', total='708', hp='21', attack=' 1', defence='0 ', spAtk='21', spDef='91', speed='95 85', type='Dragon Ground'}
POJO.Pokemon{id=719, name='Diancie', total='600', hp='50', attack='10', defence=' 1', spAtk='0 ', spDef='00', speed='150 50', type='Rock Fairy'}
POJO.Pokemon{id=719, name='Diancie', total='700', hp='50', attack='16', defence=' 1', spAtk='0 ', spDef='60', speed='110 110', type='Rock Fairy'}
POJO.Pokemon{id=720, name='Hoopa', total='600', hp='80', attack='11', defence=' 6', spAtk=' 1', spDef='0 ', speed='30 70', type='Psychic Ghost'}
POJO.Pokemon{id=720, name='Hoopa', total='680', hp='80', attack='16', defence=' 6', spAtk=' 1', spDef='0 ', speed='30 80', type='Psychic Dark'}
POJO.Pokemon{id=721, name='Volcanion', total='600', hp='80', attack='11', defence=' 1', spAtk='0 ', spDef='30', speed='90 70', type='Fire Water'}
POJO.Pokemon{id=722, name='Rowlet', total='320', hp='68', attack='55', defence='55', spAtk='50', spDef='50', speed='42', type='Grass Flying'}
POJO.Pokemon{id=723, name='Dartrix', total='420', hp='78', attack='75', defence='75', spAtk='70', spDef='70', speed='52', type='Grass Flying'}
POJO.Pokemon{id=724, name='Decidueye', total='530', hp='78', attack='10', defence=' 7', spAtk=' 1', spDef='0 ', speed='00 70', type='Grass Ghost'}
POJO.Pokemon{id=725, name='Litten', total='320', hp='45', attack='65', defence='40', spAtk='60', spDef='40', speed='70', type='Fire'}
POJO.Pokemon{id=726, name='Torracat', total='420', hp='65', attack='85', defence='50', spAtk='80', spDef='50', speed='90', type='Fire'}
POJO.Pokemon{id=727, name='Incineroar', total='530', hp='95', attack='11', defence=' 9', spAtk=' 8', spDef=' 9', speed=' 60', type='Fire Dark'}
POJO.Pokemon{id=728, name='Popplio', total='320', hp='50', attack='54', defence='54', spAtk='66', spDef='56', speed='40', type='Water'}
POJO.Pokemon{id=729, name='Brionne', total='420', hp='60', attack='69', defence='69', spAtk='91', spDef='81', speed='50', type='Water'}
POJO.Pokemon{id=730, name='Primarina', total='530', hp='80', attack='74', defence='74', spAtk='12', spDef=' 1', speed='6 60', type='Water Fairy'}
POJO.Pokemon{id=731, name='Pikipek', total='265', hp='35', attack='75', defence='30', spAtk='30', spDef='30', speed='65', type='Normal Flying'}
POJO.Pokemon{id=732, name='Trumbeak', total='355', hp='55', attack='85', defence='50', spAtk='40', spDef='50', speed='75', type='Normal Flying'}
POJO.Pokemon{id=733, name='Toucannon', total='485', hp='80', attack='12', defence=' 7', spAtk=' 7', spDef=' 7', speed=' 60', type='Normal Flying'}
POJO.Pokemon{id=734, name='Yungoos', total='253', hp='48', attack='70', defence='30', spAtk='30', spDef='30', speed='45', type='Normal'}
POJO.Pokemon{id=735, name='Gumshoos', total='418', hp='88', attack='11', defence=' 6', spAtk=' 5', spDef=' 6', speed=' 45', type='Normal'}
POJO.Pokemon{id=736, name='Grubbin', total='300', hp='47', attack='62', defence='45', spAtk='55', spDef='45', speed='46', type='Bug'}
POJO.Pokemon{id=737, name='Charjabug', total='400', hp='57', attack='82', defence='95', spAtk='55', spDef='75', speed='36', type='Bug Electric'}
POJO.Pokemon{id=738, name='Vikavolt', total='500', hp='77', attack='70', defence='90', spAtk='14', spDef=' 7', speed=' 43', type='Bug Electric'}
POJO.Pokemon{id=739, name='Crabrawler', total='338', hp='47', attack='82', defence='57', spAtk='42', spDef='47', speed='63', type='Fighting'}
POJO.Pokemon{id=740, name='Crabominable', total='478', hp='97', attack='13', defence=' 7', spAtk=' 6', spDef=' 6', speed=' 43', type='Fighting Ice'}
POJO.Pokemon{id=741, name='Oricorio', total='476', hp='75', attack='70', defence='70', spAtk='98', spDef='70', speed='93', type='Fire Flying'}
POJO.Pokemon{id=741, name='Oricorio', total='476', hp='75', attack='70', defence='70', spAtk='98', spDef='70', speed='93', type='Electric Flying'}
POJO.Pokemon{id=741, name='Oricorio', total='476', hp='75', attack='70', defence='70', spAtk='98', spDef='70', speed='93', type='Psychic Flying'}
POJO.Pokemon{id=741, name='Oricorio', total='476', hp='75', attack='70', defence='70', spAtk='98', spDef='70', speed='93', type='Ghost Flying'}
POJO.Pokemon{id=742, name='Cutiefly', total='304', hp='40', attack='45', defence='40', spAtk='55', spDef='40', speed='84', type='Bug Fairy'}
POJO.Pokemon{id=743, name='Ribombee', total='464', hp='60', attack='55', defence='60', spAtk='95', spDef='70', speed='124', type='Bug Fairy'}
POJO.Pokemon{id=744, name='Rockruff', total='280', hp='45', attack='65', defence='40', spAtk='30', spDef='40', speed='60', type='Rock'}
POJO.Pokemon{id=744, name='Rockruff', total='280', hp='45', attack='65', defence='40', spAtk='30', spDef='40', speed='60', type='Rock'}
POJO.Pokemon{id=745, name='Lycanroc', total='487', hp='75', attack='11', defence=' 6', spAtk=' 5', spDef=' 6', speed=' 112', type='Rock'}
POJO.Pokemon{id=745, name='Lycanroc', total='487', hp='85', attack='11', defence=' 7', spAtk=' 5', spDef=' 7', speed=' 82', type='Rock'}
POJO.Pokemon{id=745, name='Lycanroc', total='487', hp='75', attack='11', defence=' 6', spAtk=' 5', spDef=' 6', speed=' 110', type='Rock'}
POJO.Pokemon{id=746, name='Wishiwashi', total='175', hp='45', attack='20', defence='20', spAtk='25', spDef='25', speed='40', type='Water'}
POJO.Pokemon{id=746, name='Wishiwashi', total='620', hp='45', attack='14', defence=' 1', spAtk='0 ', spDef='40', speed='135 30', type='Water'}
POJO.Pokemon{id=747, name='Mareanie', total='305', hp='50', attack='53', defence='62', spAtk='43', spDef='52', speed='45', type='Poison Water'}
POJO.Pokemon{id=748, name='Toxapex', total='495', hp='50', attack='63', defence='15', spAtk=' 5', spDef=' 1', speed='2 35', type='Poison Water'}
POJO.Pokemon{id=749, name='Mudbray', total='385', hp='70', attack='10', defence=' 7', spAtk=' 4', spDef=' 5', speed=' 45', type='Ground'}
POJO.Pokemon{id=750, name='Mudsdale', total='500', hp='10', attack=' 1', defence='5 ', spAtk='00', spDef='55', speed='85 35', type='Ground'}
POJO.Pokemon{id=751, name='Dewpider', total='269', hp='38', attack='40', defence='52', spAtk='40', spDef='72', speed='27', type='Water Bug'}
POJO.Pokemon{id=752, name='Araquanid', total='454', hp='68', attack='70', defence='92', spAtk='50', spDef='13', speed=' 42', type='Water Bug'}
POJO.Pokemon{id=753, name='Fomantis', total='250', hp='40', attack='55', defence='35', spAtk='50', spDef='35', speed='35', type='Grass'}
POJO.Pokemon{id=754, name='Lurantis', total='480', hp='70', attack='10', defence=' 9', spAtk=' 8', spDef=' 9', speed=' 45', type='Grass'}
POJO.Pokemon{id=755, name='Morelull', total='285', hp='40', attack='35', defence='55', spAtk='65', spDef='75', speed='15', type='Grass Fairy'}
POJO.Pokemon{id=756, name='Shiinotic', total='405', hp='60', attack='45', defence='80', spAtk='90', spDef='10', speed=' 30', type='Grass Fairy'}
POJO.Pokemon{id=757, name='Salandit', total='320', hp='48', attack='44', defence='40', spAtk='71', spDef='40', speed='77', type='Poison Fire'}
POJO.Pokemon{id=758, name='Salazzle', total='480', hp='68', attack='64', defence='60', spAtk='11', spDef=' 6', speed=' 117', type='Poison Fire'}
POJO.Pokemon{id=759, name='Stufful', total='340', hp='70', attack='75', defence='50', spAtk='45', spDef='50', speed='50', type='Normal Fighting'}
POJO.Pokemon{id=760, name='Bewear', total='500', hp='12', attack=' 1', defence='5 ', spAtk='0 ', spDef='5 ', speed='0 60', type='Normal Fighting'}
POJO.Pokemon{id=761, name='Bounsweet', total='210', hp='42', attack='30', defence='38', spAtk='30', spDef='38', speed='32', type='Grass'}
POJO.Pokemon{id=762, name='Steenee', total='290', hp='52', attack='40', defence='48', spAtk='40', spDef='48', speed='62', type='Grass'}
POJO.Pokemon{id=763, name='Tsareena', total='510', hp='72', attack='12', defence=' 9', spAtk=' 5', spDef=' 9', speed=' 72', type='Grass'}
POJO.Pokemon{id=764, name='Comfey', total='485', hp='51', attack='52', defence='90', spAtk='82', spDef='11', speed=' 100', type='Fairy'}
POJO.Pokemon{id=765, name='Oranguru', total='490', hp='90', attack='60', defence='80', spAtk='90', spDef='11', speed=' 60', type='Normal Psychic'}
POJO.Pokemon{id=766, name='Passimian', total='490', hp='10', attack=' 1', defence='0 ', spAtk='0 ', spDef='0 ', speed='0 80', type='Fighting'}
POJO.Pokemon{id=767, name='Wimpod', total='230', hp='25', attack='35', defence='40', spAtk='20', spDef='30', speed='80', type='Bug Water'}
POJO.Pokemon{id=768, name='Golisopod', total='530', hp='75', attack='12', defence=' 1', spAtk='0 ', spDef='0 ', speed='0 40', type='Bug Water'}
POJO.Pokemon{id=769, name='Sandygast', total='320', hp='55', attack='55', defence='80', spAtk='70', spDef='45', speed='15', type='Ghost Ground'}
POJO.Pokemon{id=770, name='Palossand', total='480', hp='85', attack='75', defence='11', spAtk=' 1', spDef='0 ', speed='5 35', type='Ghost Ground'}
POJO.Pokemon{id=771, name='Pyukumuku', total='410', hp='55', attack='60', defence='13', spAtk=' 3', spDef=' 1', speed='0 5', type='Water'}
POJO.Pokemon{id=772, name='Type: Null', total='534', hp='95', attack='95', defence='95', spAtk='95', spDef='95', speed='59', type='Normal'}
POJO.Pokemon{id=773, name='Silvally', total='570', hp='95', attack='95', defence='95', spAtk='95', spDef='95', speed='95', type='Normal'}
POJO.Pokemon{id=774, name='Minior', total='440', hp='60', attack='60', defence='10', spAtk=' 6', spDef=' 1', speed='0 60', type='Rock Flying'}
POJO.Pokemon{id=774, name='Minior', total='500', hp='60', attack='10', defence=' 6', spAtk=' 1', spDef='0 ', speed='0 120', type='Rock Flying'}
POJO.Pokemon{id=775, name='Komala', total='480', hp='65', attack='11', defence=' 6', spAtk=' 7', spDef=' 9', speed=' 65', type='Normal'}
POJO.Pokemon{id=776, name='Turtonator', total='485', hp='60', attack='78', defence='13', spAtk=' 9', spDef=' 8', speed=' 36', type='Fire Dragon'}
POJO.Pokemon{id=777, name='Togedemaru', total='435', hp='65', attack='98', defence='63', spAtk='40', spDef='73', speed='96', type='Electric Steel'}
POJO.Pokemon{id=778, name='Mimikyu', total='476', hp='55', attack='90', defence='80', spAtk='50', spDef='10', speed=' 96', type='Ghost Fairy'}
POJO.Pokemon{id=779, name='Bruxish', total='475', hp='68', attack='10', defence=' 7', spAtk=' 7', spDef=' 7', speed=' 92', type='Water Psychic'}
POJO.Pokemon{id=780, name='Drampa', total='485', hp='78', attack='60', defence='85', spAtk='13', spDef=' 9', speed=' 36', type='Normal Dragon'}
POJO.Pokemon{id=781, name='Dhelmise', total='517', hp='70', attack='13', defence=' 1', spAtk='0 ', spDef='6 ', speed='0 40', type='Ghost Grass'}
POJO.Pokemon{id=782, name='Jangmo-o', total='300', hp='45', attack='55', defence='65', spAtk='45', spDef='45', speed='45', type='Dragon'}
POJO.Pokemon{id=783, name='Hakamo-o', total='420', hp='55', attack='75', defence='90', spAtk='65', spDef='70', speed='65', type='Dragon Fighting'}
POJO.Pokemon{id=784, name='Kommo-o', total='600', hp='75', attack='11', defence=' 1', spAtk='5 ', spDef='00', speed='105 85', type='Dragon Fighting'}
POJO.Pokemon{id=785, name='Tapu Koko', total='570', hp='70', attack='11', defence=' 8', spAtk=' 9', spDef=' 7', speed=' 130', type='Electric Fairy'}
POJO.Pokemon{id=786, name='Tapu Lele', total='570', hp='70', attack='85', defence='75', spAtk='13', spDef=' 1', speed='5 95', type='Psychic Fairy'}
POJO.Pokemon{id=787, name='Tapu Bulu', total='570', hp='70', attack='13', defence=' 1', spAtk='5 ', spDef='5 ', speed='5 75', type='Grass Fairy'}
POJO.Pokemon{id=788, name='Tapu Fini', total='570', hp='70', attack='75', defence='11', spAtk=' 9', spDef=' 1', speed='0 85', type='Water Fairy'}
POJO.Pokemon{id=789, name='Cosmog', total='200', hp='43', attack='29', defence='31', spAtk='29', spDef='31', speed='37', type='Psychic'}
POJO.Pokemon{id=790, name='Cosmoem', total='400', hp='43', attack='29', defence='13', spAtk=' 2', spDef=' 1', speed='1 37', type='Psychic'}
POJO.Pokemon{id=791, name='Solgaleo', total='680', hp='13', attack=' 1', defence='7 ', spAtk='07', spDef='11', speed=' 89 97', type='Psychic Steel'}
POJO.Pokemon{id=792, name='Lunala', total='680', hp='13', attack=' 1', defence='3 ', spAtk='9 ', spDef='37', speed='107 97', type='Psychic Ghost'}
POJO.Pokemon{id=793, name='Nihilego', total='570', hp='10', attack=' 5', defence=' 4', spAtk=' 1', spDef='7 ', speed='31 103', type='Rock Poison'}
POJO.Pokemon{id=794, name='Buzzwole', total='570', hp='10', attack=' 1', defence='9 ', spAtk='39', spDef='53', speed='53 79', type='Bug Fighting'}
POJO.Pokemon{id=795, name='Pheromosa', total='570', hp='71', attack='13', defence=' 3', spAtk=' 1', spDef='7 ', speed='7 151', type='Bug Fighting'}
POJO.Pokemon{id=796, name='Xurkitree', total='570', hp='83', attack='89', defence='71', spAtk='17', spDef=' 7', speed=' 83', type='Electric'}
POJO.Pokemon{id=797, name='Celesteela', total='570', hp='97', attack='10', defence=' 1', spAtk='3 ', spDef='07', speed='101 61', type='Steel Flying'}
POJO.Pokemon{id=798, name='Kartana', total='570', hp='59', attack='18', defence=' 1', spAtk='1 ', spDef='9 ', speed='1 109', type='Grass Steel'}
POJO.Pokemon{id=799, name='Guzzlord', total='570', hp='22', attack=' 1', defence='1 ', spAtk='3 ', spDef='7 ', speed='3 43', type='Dark Dragon'}
POJO.Pokemon{id=800, name='Necrozma', total='600', hp='97', attack='10', defence=' 1', spAtk='1 ', spDef='27', speed='89 79', type='Psychic'}
POJO.Pokemon{id=800, name='Necrozma', total='680', hp='97', attack='15', defence=' 1', spAtk='7 ', spDef='13', speed='109 77', type='Psychic Steel'}
POJO.Pokemon{id=800, name='Necrozma', total='680', hp='97', attack='11', defence=' 1', spAtk='9 ', spDef='57', speed='127 77', type='Psychic Ghost'}
POJO.Pokemon{id=800, name='Necrozma', total='754', hp='97', attack='16', defence=' 9', spAtk=' 1', spDef='7 ', speed='7 129', type='Psychic Dragon'}
POJO.Pokemon{id=801, name='Magearna', total='600', hp='80', attack='95', defence='11', spAtk=' 1', spDef='0 ', speed='15 65', type='Steel Fairy'}
POJO.Pokemon{id=802, name='Marshadow', total='600', hp='90', attack='12', defence=' 8', spAtk=' 9', spDef=' 9', speed=' 125', type='Fighting Ghost'}
POJO.Pokemon{id=803, name='Poipole', total='420', hp='67', attack='73', defence='67', spAtk='73', spDef='67', speed='73', type='Poison'}
POJO.Pokemon{id=804, name='Naganadel', total='540', hp='73', attack='73', defence='73', spAtk='12', spDef=' 7', speed=' 121', type='Poison Dragon'}
POJO.Pokemon{id=805, name='Stakataka', total='570', hp='61', attack='13', defence=' 2', spAtk='1 ', spDef='3 ', speed='01 13', type='Rock Steel'}
POJO.Pokemon{id=806, name='Blacephalon', total='570', hp='53', attack='12', defence=' 5', spAtk=' 1', spDef='1 ', speed='9 107', type='Fire Ghost'}
POJO.Pokemon{id=807, name='Zeraora', total='600', hp='88', attack='11', defence=' 7', spAtk=' 1', spDef='2 ', speed='0 143', type='Electric'}
POJO.Pokemon{id=808, name='Meltan', total='300', hp='46', attack='65', defence='65', spAtk='55', spDef='35', speed='34', type='Steel'}
POJO.Pokemon{id=809, name='Melmetal', total='600', hp='13', attack=' 1', defence='3 ', spAtk='43', spDef='80', speed='65 34', type='Steel'}
POJO.Pokemon{id=810, name='Grookey', total='310', hp='50', attack='65', defence='50', spAtk='40', spDef='40', speed='65', type='Grass'}
POJO.Pokemon{id=811, name='Thwackey', total='420', hp='70', attack='85', defence='70', spAtk='55', spDef='60', speed='80', type='Grass'}
POJO.Pokemon{id=812, name='Rillaboom', total='530', hp='10', attack=' 1', defence='5 ', spAtk='0 ', spDef='0 ', speed='0 85', type='Grass'}
POJO.Pokemon{id=813, name='Scorbunny', total='310', hp='50', attack='71', defence='40', spAtk='40', spDef='40', speed='69', type='Fire'}
POJO.Pokemon{id=814, name='Raboot', total='420', hp='65', attack='86', defence='60', spAtk='55', spDef='60', speed='94', type='Fire'}
POJO.Pokemon{id=815, name='Cinderace', total='530', hp='80', attack='11', defence=' 7', spAtk=' 6', spDef=' 7', speed=' 119', type='Fire'}
POJO.Pokemon{id=816, name='Sobble', total='310', hp='50', attack='40', defence='40', spAtk='70', spDef='40', speed='70', type='Water'}
POJO.Pokemon{id=817, name='Drizzile', total='420', hp='65', attack='60', defence='55', spAtk='95', spDef='55', speed='90', type='Water'}
POJO.Pokemon{id=818, name='Inteleon', total='530', hp='70', attack='85', defence='65', spAtk='12', spDef=' 6', speed=' 120', type='Water'}
POJO.Pokemon{id=819, name='Skwovet', total='275', hp='70', attack='55', defence='55', spAtk='35', spDef='35', speed='25', type='Normal'}
POJO.Pokemon{id=820, name='Greedent', total='460', hp='12', attack=' 9', defence=' 9', spAtk=' 5', spDef=' 7', speed=' 20', type='Normal'}
POJO.Pokemon{id=821, name='Rookidee', total='245', hp='38', attack='47', defence='35', spAtk='33', spDef='35', speed='57', type='Flying'}
POJO.Pokemon{id=822, name='Corvisquire', total='365', hp='68', attack='67', defence='55', spAtk='43', spDef='55', speed='77', type='Flying'}
POJO.Pokemon{id=823, name='Corviknight', total='495', hp='98', attack='87', defence='10', spAtk=' 5', spDef=' 8', speed=' 67', type='Flying Steel'}
POJO.Pokemon{id=824, name='Blipbug', total='180', hp='25', attack='20', defence='20', spAtk='25', spDef='45', speed='45', type='Bug'}
POJO.Pokemon{id=825, name='Dottler', total='335', hp='50', attack='35', defence='80', spAtk='50', spDef='90', speed='30', type='Bug Psychic'}
POJO.Pokemon{id=826, name='Orbeetle', total='505', hp='60', attack='45', defence='11', spAtk=' 8', spDef=' 1', speed='0 90', type='Bug Psychic'}
